folder,tf,event_id,side,n_fills,event_start,event_end,min_price,max_price,avg_price,next_event_start,event_gap_s
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,36,Down,2,2026-04-10 17:25:27+00:00,2026-04-10 17:25:27+00:00,29.0,29.0,29.0,2026-04-10 17:25:47+00:00,20.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,37,Down,1,2026-04-10 17:25:47+00:00,2026-04-10 17:25:47+00:00,27.0,27.0,27.0,2026-04-10 17:26:03+00:00,16.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,38,Down,1,2026-04-10 17:26:03+00:00,2026-04-10 17:26:03+00:00,30.0,30.0,30.0,2026-04-10 17:26:07+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,39,Down,3,2026-04-10 17:26:07+00:00,2026-04-10 17:26:09+00:00,31.0,33.0,32.0,2026-04-10 17:26:13+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,40,Down,26,2026-04-10 17:26:13+00:00,2026-04-10 17:26:29+00:00,38.0,51.0,43.92307692307692,2026-04-10 17:26:33+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,41,Down,6,2026-04-10 17:26:33+00:00,2026-04-10 17:26:37+00:00,53.0,57.0,55.166666666666664,2026-04-10 17:27:01+00:00,24.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,42,Down,4,2026-04-10 17:27:01+00:00,2026-04-10 17:27:07+00:00,58.0,59.0,58.5,2026-04-10 17:27:41+00:00,34.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,43,Down,1,2026-04-10 17:27:41+00:00,2026-04-10 17:27:41+00:00,60.0,60.0,60.0,2026-04-10 17:28:43+00:00,62.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,44,Up,1,2026-04-10 17:28:43+00:00,2026-04-10 17:28:43+00:00,29.0,29.0,29.0,2026-04-10 17:28:55+00:00,12.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,45,Down,2,2026-04-10 17:28:55+00:00,2026-04-10 17:28:55+00:00,65.0,65.0,65.0,2026-04-10 17:29:07+00:00,12.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,46,Down,2,2026-04-10 17:29:07+00:00,2026-04-10 17:29:09+00:00,67.0,67.0,67.0,2026-04-10 17:31:05+00:00,116.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,47,Up,2,2026-04-10 17:31:05+00:00,2026-04-10 17:31:05+00:00,19.0,19.0,19.0,2026-04-10 17:31:09+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,48,Up,1,2026-04-10 17:31:09+00:00,2026-04-10 17:31:09+00:00,24.0,24.0,24.0,2026-04-10 17:31:47+00:00,38.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,49,Down,1,2026-04-10 17:31:47+00:00,2026-04-10 17:31:47+00:00,81.0,81.0,81.0,2026-04-10 17:32:01+00:00,14.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,50,Up,1,2026-04-10 17:32:01+00:00,2026-04-10 17:32:01+00:00,17.0,17.0,17.0,2026-04-10 17:32:07+00:00,6.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,51,Down,1,2026-04-10 17:32:07+00:00,2026-04-10 17:32:07+00:00,84.0,84.0,84.0,2026-04-10 17:33:05+00:00,58.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,52,Up,1,2026-04-10 17:33:05+00:00,2026-04-10 17:33:05+00:00,14.0,14.0,14.0,2026-04-10 17:33:09+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,53,Up,1,2026-04-10 17:33:09+00:00,2026-04-10 17:33:09+00:00,15.0,15.0,15.0,2026-04-10 17:33:11+00:00,2.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,54,Down,4,2026-04-10 17:33:11+00:00,2026-04-10 17:33:13+00:00,81.0,81.0,81.0,2026-04-10 17:33:19+00:00,6.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,55,Down,1,2026-04-10 17:33:19+00:00,2026-04-10 17:33:19+00:00,77.0,77.0,77.0,2026-04-10 17:33:23+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,56,Down,1,2026-04-10 17:33:23+00:00,2026-04-10 17:33:23+00:00,77.0,77.0,77.0,2026-04-10 17:33:33+00:00,10.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,57,Down,1,2026-04-10 17:33:33+00:00,2026-04-10 17:33:33+00:00,76.0,76.0,76.0,2026-04-10 17:35:13+00:00,100.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,58,Down,6,2026-04-10 17:35:13+00:00,2026-04-10 17:35:13+00:00,81.0,81.0,81.0,2026-04-10 17:35:31+00:00,18.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,59,Down,1,2026-04-10 17:35:31+00:00,2026-04-10 17:35:31+00:00,81.0,81.0,81.0,2026-04-10 17:35:39+00:00,8.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,60,Down,1,2026-04-10 17:35:39+00:00,2026-04-10 17:35:39+00:00,83.0,83.0,83.0,2026-04-10 17:36:19+00:00,40.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,61,Down,1,2026-04-10 17:36:19+00:00,2026-04-10 17:36:19+00:00,82.0,82.0,82.0,2026-04-10 17:37:03+00:00,44.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,62,Down,1,2026-04-10 17:37:03+00:00,2026-04-10 17:37:03+00:00,83.0,83.0,83.0,2026-04-10 17:37:57+00:00,54.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,63,Down,1,2026-04-10 17:37:57+00:00,2026-04-10 17:37:57+00:00,84.0,84.0,84.0,2026-04-10 17:38:23+00:00,26.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,64,Up,5,2026-04-10 17:38:23+00:00,2026-04-10 17:38:29+00:00,12.0,13.0,12.2,2026-04-10 17:38:35+00:00,6.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,65,Up,2,2026-04-10 17:38:35+00:00,2026-04-10 17:38:37+00:00,13.0,14.0,13.5,2026-04-10 17:38:55+00:00,18.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,66,Up,1,2026-04-10 17:38:55+00:00,2026-04-10 17:38:55+00:00,11.0,11.0,11.0,2026-04-10 17:38:59+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,67,Up,3,2026-04-10 17:38:59+00:00,2026-04-10 17:39:01+00:00,11.0,12.0,11.666666666666666,2026-04-10 17:39:11+00:00,10.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,68,Up,1,2026-04-10 17:39:11+00:00,2026-04-10 17:39:11+00:00,15.0,15.0,15.0,2026-04-10 17:40:01+00:00,50.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,69,Up,4,2026-04-10 17:40:01+00:00,2026-04-10 17:40:05+00:00,12.0,12.0,12.0,2026-04-10 17:40:15+00:00,10.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,70,Up,1,2026-04-10 17:40:15+00:00,2026-04-10 17:40:15+00:00,10.0,10.0,10.0,2026-04-10 17:40:19+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,71,Up,2,2026-04-10 17:40:19+00:00,2026-04-10 17:40:19+00:00,9.0,10.0,9.5,2026-04-10 17:40:27+00:00,8.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,72,Down,2,2026-04-10 17:40:27+00:00,2026-04-10 17:40:29+00:00,92.0,92.0,92.0,2026-04-10 17:40:35+00:00,6.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,73,Down,2,2026-04-10 17:40:35+00:00,2026-04-10 17:40:37+00:00,94.0,94.0,94.0,2026-04-10 17:40:43+00:00,6.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,74,Up,1,2026-04-10 17:40:43+00:00,2026-04-10 17:40:43+00:00,7.0,7.0,7.0,2026-04-10 17:40:51+00:00,8.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,75,Down,2,2026-04-10 17:40:51+00:00,2026-04-10 17:40:51+00:00,93.0,93.0,93.0,2026-04-10 17:40:55+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,76,Down,4,2026-04-10 17:40:55+00:00,2026-04-10 17:40:57+00:00,94.0,94.0,94.0,2026-04-10 17:41:05+00:00,8.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,77,Down,1,2026-04-10 17:41:05+00:00,2026-04-10 17:41:05+00:00,94.0,94.0,94.0,2026-04-10 17:41:15+00:00,10.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,78,Down,6,2026-04-10 17:41:15+00:00,2026-04-10 17:41:17+00:00,94.0,94.0,94.0,2026-04-10 17:41:33+00:00,16.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,79,Down,1,2026-04-10 17:41:33+00:00,2026-04-10 17:41:33+00:00,93.0,93.0,93.0,2026-04-10 17:41:39+00:00,6.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,80,Down,1,2026-04-10 17:41:39+00:00,2026-04-10 17:41:39+00:00,93.0,93.0,93.0,2026-04-10 17:42:05+00:00,26.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,81,Up,1,2026-04-10 17:42:05+00:00,2026-04-10 17:42:05+00:00,8.0,8.0,8.0,2026-04-10 17:42:53+00:00,48.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,82,Down,5,2026-04-10 17:42:53+00:00,2026-04-10 17:42:57+00:00,94.0,94.0,94.0,2026-04-10 17:43:23+00:00,26.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,83,Down,3,2026-04-10 17:43:23+00:00,2026-04-10 17:43:23+00:00,94.0,94.0,94.0,2026-04-10 17:43:29+00:00,6.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,84,Down,3,2026-04-10 17:43:29+00:00,2026-04-10 17:43:33+00:00,93.0,93.0,93.0,2026-04-10 17:44:43+00:00,70.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,85,Up,1,2026-04-10 17:44:43+00:00,2026-04-10 17:44:43+00:00,8.0,8.0,8.0,2026-04-10 17:44:57+00:00,14.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,86,Up,1,2026-04-10 17:44:57+00:00,2026-04-10 17:44:57+00:00,9.0,9.0,9.0,2026-04-10 17:45:01+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,87,Up,1,2026-04-10 17:45:01+00:00,2026-04-10 17:45:01+00:00,13.0,13.0,13.0,2026-04-10 17:45:05+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,88,Up,2,2026-04-10 17:45:05+00:00,2026-04-10 17:45:07+00:00,12.0,13.0,12.5,2026-04-10 17:45:11+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,89,Up,3,2026-04-10 17:45:11+00:00,2026-04-10 17:45:13+00:00,10.0,13.0,11.666666666666666,2026-04-10 17:45:17+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,90,Up,1,2026-04-10 17:45:17+00:00,2026-04-10 17:45:17+00:00,10.0,10.0,10.0,2026-04-10 17:45:21+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,91,Up,1,2026-04-10 17:45:21+00:00,2026-04-10 17:45:21+00:00,9.0,9.0,9.0,2026-04-10 17:45:41+00:00,20.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,92,Up,1,2026-04-10 17:45:41+00:00,2026-04-10 17:45:41+00:00,10.0,10.0,10.0,2026-04-10 17:45:43+00:00,2.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,93,Down,1,2026-04-10 17:45:43+00:00,2026-04-10 17:45:43+00:00,88.0,88.0,88.0,2026-04-10 17:46:39+00:00,56.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,94,Down,4,2026-04-10 17:46:39+00:00,2026-04-10 17:46:41+00:00,90.0,91.0,90.25,2026-04-10 17:46:49+00:00,8.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,95,Down,5,2026-04-10 17:46:49+00:00,2026-04-10 17:46:51+00:00,87.0,90.0,87.8,2026-04-10 17:46:59+00:00,8.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,96,Down,14,2026-04-10 17:46:59+00:00,2026-04-10 17:47:03+00:00,88.0,91.0,89.78571428571429,2026-04-10 17:47:11+00:00,8.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,97,Up,1,2026-04-10 17:47:11+00:00,2026-04-10 17:47:11+00:00,9.0,9.0,9.0,2026-04-10 17:47:15+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,98,Up,6,2026-04-10 17:47:15+00:00,2026-04-10 17:47:17+00:00,9.0,9.0,9.0,2026-04-10 17:47:21+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,99,Up,3,2026-04-10 17:47:21+00:00,2026-04-10 17:47:23+00:00,8.0,8.0,8.0,2026-04-10 17:47:27+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,100,Up,16,2026-04-10 17:47:27+00:00,2026-04-10 17:47:29+00:00,9.0,9.0,9.0,2026-04-10 17:47:43+00:00,14.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,101,Up,1,2026-04-10 17:47:43+00:00,2026-04-10 17:47:43+00:00,10.0,10.0,10.0,2026-04-10 17:48:17+00:00,34.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,102,Down,2,2026-04-10 17:48:17+00:00,2026-04-10 17:48:19+00:00,91.0,91.0,91.0,2026-04-10 17:48:55+00:00,36.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,103,Up,2,2026-04-10 17:48:55+00:00,2026-04-10 17:48:57+00:00,3.0,3.0,3.0,2026-04-10 17:50:11+00:00,74.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,104,Up,1,2026-04-10 17:50:11+00:00,2026-04-10 17:50:11+00:00,3.0,3.0,3.0,2026-04-10 17:50:15+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,105,Up,2,2026-04-10 17:50:15+00:00,2026-04-10 17:50:15+00:00,3.0,3.0,3.0,2026-04-10 17:50:19+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,106,Up,1,2026-04-10 17:50:19+00:00,2026-04-10 17:50:19+00:00,2.0,2.0,2.0,2026-04-10 17:52:17+00:00,118.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,107,Down,1,2026-04-10 17:52:17+00:00,2026-04-10 17:52:17+00:00,98.0,98.0,98.0,2026-04-10 17:53:31+00:00,74.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,108,Down,1,2026-04-10 17:53:31+00:00,2026-04-10 17:53:31+00:00,98.85,98.85,98.85,2026-04-10 17:53:45+00:00,14.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,109,Down,1,2026-04-10 17:53:45+00:00,2026-04-10 17:53:45+00:00,99.0,99.0,99.0,2026-04-10 17:53:49+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,110,Down,3,2026-04-10 17:53:49+00:00,2026-04-10 17:53:51+00:00,99.0,99.0,99.0,2026-04-10 17:54:01+00:00,10.0
Bitcoin_Up_or_Down_-_April_10_11AM_ET,h1,111,Down,1,2026-04-10 17:54:01+00:00,2026-04-10 17:54:01+00:00,99.0,99.0,99.0,,
Bitcoin_Up_or_Down_-_April_10_1200PM-1215PM_ET,m15,1,Up,1,2026-04-10 18:00:29+00:00,2026-04-10 18:00:29+00:00,56.0,56.0,56.0,2026-04-10 18:01:33+00:00,64.0
Bitcoin_Up_or_Down_-_April_10_1200PM-1215PM_ET,m15,2,Down,1,2026-04-10 18:01:33+00:00,2026-04-10 18:01:33+00:00,50.0,50.0,50.0,2026-04-10 18:02:19+00:00,46.0
Bitcoin_Up_or_Down_-_April_10_1200PM-1215PM_ET,m15,3,Down,1,2026-04-10 18:02:19+00:00,2026-04-10 18:02:19+00:00,52.0,52.0,52.0,2026-04-10 18:03:19+00:00,60.0
Bitcoin_Up_or_Down_-_April_10_1200PM-1215PM_ET,m15,4,Up,1,2026-04-10 18:03:19+00:00,2026-04-10 18:03:19+00:00,65.0,65.0,65.0,2026-04-10 18:03:27+00:00,8.0
Bitcoin_Up_or_Down_-_April_10_1200PM-1215PM_ET,m15,5,Up,1,2026-04-10 18:03:27+00:00,2026-04-10 18:03:27+00:00,67.0,67.0,67.0,2026-04-10 18:03:41+00:00,14.0
Bitcoin_Up_or_Down_-_April_10_1200PM-1215PM_ET,m15,6,Down,1,2026-04-10 18:03:41+00:00,2026-04-10 18:03:41+00:00,30.0,30.0,30.0,2026-04-10 18:06:57+00:00,196.0
Bitcoin_Up_or_Down_-_April_10_1200PM-1215PM_ET,m15,7,Down,1,2026-04-10 18:06:57+00:00,2026-04-10 18:06:57+00:00,31.0,31.0,31.0,2026-04-10 18:07:03+00:00,6.0
Bitcoin_Up_or_Down_-_April_10_1200PM-1215PM_ET,m15,8,Up,1,2026-04-10 18:07:03+00:00,2026-04-10 18:07:03+00:00,63.0,63.0,63.0,2026-04-10 18:07:53+00:00,50.0
Bitcoin_Up_or_Down_-_April_10_1200PM-1215PM_ET,m15,9,Down,1,2026-04-10 18:07:53+00:00,2026-04-10 18:07:53+00:00,17.0,17.0,17.0,2026-04-10 18:11:05+00:00,192.0
Bitcoin_Up_or_Down_-_April_10_1200PM-1215PM_ET,m15,10,Down,1,2026-04-10 18:11:05+00:00,2026-04-10 18:11:05+00:00,2.0,2.0,2.0,2026-04-10 18:11:09+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_1200PM-1215PM_ET,m15,11,Down,1,2026-04-10 18:11:09+00:00,2026-04-10 18:11:09+00:00,2.0,2.0,2.0,2026-04-10 18:11:15+00:00,6.0
Bitcoin_Up_or_Down_-_April_10_1200PM-1215PM_ET,m15,12,Down,1,2026-04-10 18:11:15+00:00,2026-04-10 18:11:15+00:00,2.0,2.0,2.0,,
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,1,Up,1,2026-04-10 19:20:13+00:00,2026-04-10 19:20:13+00:00,45.0,45.0,45.0,2026-04-10 19:20:57+00:00,44.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,2,Down,1,2026-04-10 19:20:57+00:00,2026-04-10 19:20:57+00:00,65.0,65.0,65.0,2026-04-10 19:21:09+00:00,12.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,3,Down,1,2026-04-10 19:21:09+00:00,2026-04-10 19:21:09+00:00,59.0,59.0,59.0,2026-04-10 19:21:19+00:00,10.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,4,Down,2,2026-04-10 19:21:19+00:00,2026-04-10 19:21:21+00:00,61.0,63.0,62.0,2026-04-10 19:21:43+00:00,22.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,5,Down,1,2026-04-10 19:21:43+00:00,2026-04-10 19:21:43+00:00,70.0,70.0,70.0,2026-04-10 19:21:49+00:00,6.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,6,Down,1,2026-04-10 19:21:49+00:00,2026-04-10 19:21:49+00:00,69.0,69.0,69.0,2026-04-10 19:22:31+00:00,42.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,7,Down,1,2026-04-10 19:22:31+00:00,2026-04-10 19:22:31+00:00,79.0,79.0,79.0,2026-04-10 19:22:33+00:00,2.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,8,Up,1,2026-04-10 19:22:33+00:00,2026-04-10 19:22:33+00:00,18.0,18.0,18.0,2026-04-10 19:22:45+00:00,12.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,9,Down,1,2026-04-10 19:22:45+00:00,2026-04-10 19:22:45+00:00,54.0,54.0,54.0,2026-04-10 19:22:51+00:00,6.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,10,Down,1,2026-04-10 19:22:51+00:00,2026-04-10 19:22:51+00:00,53.0,53.0,53.0,2026-04-10 19:23:03+00:00,12.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,11,Up,1,2026-04-10 19:23:03+00:00,2026-04-10 19:23:03+00:00,46.0,46.0,46.0,2026-04-10 19:23:07+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,12,Up,1,2026-04-10 19:23:07+00:00,2026-04-10 19:23:07+00:00,50.0,50.0,50.0,2026-04-10 19:23:15+00:00,8.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,13,Down,2,2026-04-10 19:23:15+00:00,2026-04-10 19:23:15+00:00,32.0,32.04,32.019999999999996,2026-04-10 19:23:25+00:00,10.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,14,Down,1,2026-04-10 19:23:25+00:00,2026-04-10 19:23:25+00:00,28.0,28.0,28.0,2026-04-10 19:23:29+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,15,Up,1,2026-04-10 19:23:29+00:00,2026-04-10 19:23:29+00:00,71.36,71.36,71.36,2026-04-10 19:23:31+00:00,2.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,16,Down,1,2026-04-10 19:23:31+00:00,2026-04-10 19:23:31+00:00,27.0,27.0,27.0,2026-04-10 19:23:37+00:00,6.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,17,Down,1,2026-04-10 19:23:37+00:00,2026-04-10 19:23:37+00:00,26.0,26.0,26.0,2026-04-10 19:23:51+00:00,14.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,18,Down,2,2026-04-10 19:23:51+00:00,2026-04-10 19:23:51+00:00,13.0,13.0,13.0,2026-04-10 19:23:59+00:00,8.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,19,Down,1,2026-04-10 19:23:59+00:00,2026-04-10 19:23:59+00:00,7.0,7.0,7.0,2026-04-10 19:24:33+00:00,34.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,20,Down,2,2026-04-10 19:24:33+00:00,2026-04-10 19:24:35+00:00,3.0,4.0,3.5,2026-04-10 19:24:37+00:00,2.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,21,Up,1,2026-04-10 19:24:37+00:00,2026-04-10 19:24:37+00:00,90.0,90.0,90.0,2026-04-10 19:24:47+00:00,10.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,22,Up,2,2026-04-10 19:24:47+00:00,2026-04-10 19:24:47+00:00,79.0,88.12,83.56,2026-04-10 19:24:55+00:00,8.0
Bitcoin_Up_or_Down_-_April_10_120PM-125PM_ET,m5,23,Up,1,2026-04-10 19:24:55+00:00,2026-04-10 19:24:55+00:00,88.0,88.0,88.0,,
Bitcoin_Up_or_Down_-_April_10_1210PM-1215PM_ET,m5,1,Up,2,2026-04-10 18:10:13+00:00,2026-04-10 18:10:13+00:00,64.0,64.0,64.0,2026-04-10 18:10:27+00:00,14.0
Bitcoin_Up_or_Down_-_April_10_1210PM-1215PM_ET,m5,2,Down,1,2026-04-10 18:10:27+00:00,2026-04-10 18:10:27+00:00,34.0,34.0,34.0,2026-04-10 18:10:33+00:00,6.0
Bitcoin_Up_or_Down_-_April_10_1210PM-1215PM_ET,m5,3,Down,2,2026-04-10 18:10:33+00:00,2026-04-10 18:10:33+00:00,31.0,31.0,31.0,2026-04-10 18:10:43+00:00,10.0
Bitcoin_Up_or_Down_-_April_10_1210PM-1215PM_ET,m5,4,Down,1,2026-04-10 18:10:43+00:00,2026-04-10 18:10:43+00:00,29.0,29.0,29.0,2026-04-10 18:11:05+00:00,22.0
Bitcoin_Up_or_Down_-_April_10_1210PM-1215PM_ET,m5,5,Down,2,2026-04-10 18:11:05+00:00,2026-04-10 18:11:05+00:00,17.0,17.0,17.0,2026-04-10 18:11:13+00:00,8.0
Bitcoin_Up_or_Down_-_April_10_1210PM-1215PM_ET,m5,6,Up,1,2026-04-10 18:11:13+00:00,2026-04-10 18:11:13+00:00,80.0,80.0,80.0,2026-04-10 18:11:15+00:00,2.0
Bitcoin_Up_or_Down_-_April_10_1210PM-1215PM_ET,m5,7,Down,1,2026-04-10 18:11:15+00:00,2026-04-10 18:11:15+00:00,13.54,13.54,13.54,2026-04-10 18:11:15+00:00,0.0
Bitcoin_Up_or_Down_-_April_10_1210PM-1215PM_ET,m5,8,Up,1,2026-04-10 18:11:15+00:00,2026-04-10 18:11:15+00:00,85.0,85.0,85.0,2026-04-10 18:12:43+00:00,88.0
Bitcoin_Up_or_Down_-_April_10_1210PM-1215PM_ET,m5,9,Down,1,2026-04-10 18:12:43+00:00,2026-04-10 18:12:43+00:00,9.0,9.0,9.0,2026-04-10 18:12:47+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_1210PM-1215PM_ET,m5,10,Up,1,2026-04-10 18:12:47+00:00,2026-04-10 18:12:47+00:00,88.0,88.0,88.0,2026-04-10 18:13:09+00:00,22.0
Bitcoin_Up_or_Down_-_April_10_1210PM-1215PM_ET,m5,11,Down,1,2026-04-10 18:13:09+00:00,2026-04-10 18:13:09+00:00,7.0,7.0,7.0,2026-04-10 18:13:17+00:00,8.0
Bitcoin_Up_or_Down_-_April_10_1210PM-1215PM_ET,m5,12,Down,1,2026-04-10 18:13:17+00:00,2026-04-10 18:13:17+00:00,5.0,5.0,5.0,,
Bitcoin_Up_or_Down_-_April_10_1215PM-1220PM_ET,m5,1,Up,8,2026-04-10 18:15:53+00:00,2026-04-10 18:15:53+00:00,36.0,36.0,36.0,2026-04-10 18:16:07+00:00,14.0
Bitcoin_Up_or_Down_-_April_10_1215PM-1220PM_ET,m5,2,Down,13,2026-04-10 18:16:07+00:00,2026-04-10 18:16:09+00:00,56.0,58.0,56.92307692307692,2026-04-10 18:16:23+00:00,14.0
Bitcoin_Up_or_Down_-_April_10_1215PM-1220PM_ET,m5,3,Up,8,2026-04-10 18:16:23+00:00,2026-04-10 18:16:23+00:00,45.0,45.0,45.0,2026-04-10 18:16:27+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_1215PM-1220PM_ET,m5,4,Down,4,2026-04-10 18:16:27+00:00,2026-04-10 18:16:29+00:00,46.0,48.0,47.5,2026-04-10 18:16:47+00:00,18.0
Bitcoin_Up_or_Down_-_April_10_1215PM-1220PM_ET,m5,5,Up,2,2026-04-10 18:16:47+00:00,2026-04-10 18:16:47+00:00,70.0,70.0,70.0,2026-04-10 18:16:59+00:00,12.0
Bitcoin_Up_or_Down_-_April_10_1215PM-1220PM_ET,m5,6,Down,1,2026-04-10 18:16:59+00:00,2026-04-10 18:16:59+00:00,26.0,26.0,26.0,2026-04-10 18:17:03+00:00,4.0
Bitcoin_Up_or_Down_-_April_10_1215PM-1220PM_ET,m5,7,Up,7,2026-04-10 18:17:03+00:00,2026-04-10 18:17:03+00:00,69.0,69.0,69.0,2026-04-10 18:17:13+00:00,10.0
