tf,side,folder,fill_price,ask_at_fill,ask_1s,ask_2s,delta_fill_vs_ask,ask_drop_2s,spot
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.45,0.38,0.38,0.38,0.07,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.38,0.38,0.38,0.06,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.38,0.38,0.38,0.06,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.38,0.38,0.38,0.06,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.38,0.38,0.38,0.06,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.38,0.38,0.38,0.06,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.38,0.38,0.38,0.06,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.4,0.39,0.38,0.03999999999999998,-0.020000000000000018,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.4,0.39,0.38,0.03999999999999998,-0.020000000000000018,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.4,0.39,0.38,0.03999999999999998,-0.020000000000000018,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.4,0.39,0.38,0.03999999999999998,-0.020000000000000018,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.4,0.39,0.38,0.03999999999999998,-0.020000000000000018,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.4,0.39,0.38,0.03999999999999998,-0.020000000000000018,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.43,0.4,0.4,0.4,0.02999999999999997,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.4487,0.4,0.4,0.4,0.048699999999999966,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.4,0.4,0.4,0.03999999999999998,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.53,0.62,0.62,0.62,-0.08999999999999997,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.62,0.62,0.62,-0.09999999999999998,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.62,0.62,0.62,-0.09999999999999998,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.62,0.62,0.62,-0.09999999999999998,0.0,71118.13
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.62,0.62,0.62,-0.09999999999999998,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.62,0.62,0.62,-0.09999999999999998,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.62,0.62,0.62,-0.09999999999999998,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.62,0.62,0.62,-0.09999999999999998,0.0,71118.13
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.62,0.62,0.62,-0.09999999999999998,0.0,71118.13
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.62,0.62,0.62,-0.09999999999999998,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.62,0.62,0.62,-0.09999999999999998,0.0,71118.13
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.62,0.62,0.62,-0.09999999999999998,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.39,0.39,0.39,0.04999999999999999,0.0,71118.13
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.62,0.62,0.62,-0.09999999999999998,0.0,71118.13
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.51,0.62,0.62,0.62,-0.10999999999999999,0.0,71118.13
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.43,0.37,0.37,0.38,0.06,0.010000000000000009,71118.15
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.43,0.37,0.37,0.38,0.06,0.010000000000000009,71118.15
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.43,0.37,0.37,0.38,0.06,0.010000000000000009,71118.15
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.43,0.37,0.37,0.38,0.06,0.010000000000000009,71118.15
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.21,0.33,0.4,0.21,0.19000000000000003,71093.83
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.21,0.33,0.4,0.21,0.19000000000000003,71093.83
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.21,0.33,0.4,0.21,0.19000000000000003,71093.83
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.21,0.33,0.4,0.21,0.19000000000000003,71093.83
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.21,0.21,0.21,0.21,0.0,71093.83
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.21,0.21,0.21,0.21,0.0,71093.83
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.21,0.21,0.21,0.21,0.0,71093.83
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.21,0.21,0.21,0.21,0.0,71093.83
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.21,0.21,0.21,0.21,0.0,71093.83
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.21,0.21,0.21,0.21,0.0,71093.83
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.21,0.21,0.21,0.21,0.0,71093.83
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.21,0.21,0.21,0.21,0.0,71093.83
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.21,0.21,0.21,0.21,0.0,71093.83
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.21,0.21,0.21,0.21,0.0,71093.83
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.54,0.82,0.82,0.82,-0.2799999999999999,0.0,71091.98
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.55,0.81,0.81,0.81,-0.26,0.0,71094.36
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.55,0.8,0.8,0.81,-0.25,0.010000000000000009,71096.0
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.55,0.8,0.8,0.8,-0.25,0.0,71096.0
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.55,0.79,0.8,0.8,-0.24,0.010000000000000009,71098.0
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.55,0.74,0.73,0.76,-0.18999999999999995,0.020000000000000018,71107.96
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.56,0.75,0.74,0.74,-0.18999999999999995,-0.010000000000000009,71107.96
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.56,0.75,0.75,0.75,-0.18999999999999995,0.0,71107.96
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.56,0.75,0.75,0.75,-0.18999999999999995,0.0,71107.96
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.56,0.75,0.75,0.75,-0.18999999999999995,0.0,71107.96
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.56,0.75,0.75,0.75,-0.18999999999999995,0.0,71107.96
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.6,0.75,0.75,0.75,-0.15000000000000002,0.0,71107.96
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.6039,0.75,0.75,0.75,-0.1461,0.0,71107.96
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.6397999999999999,0.76,0.75,0.75,-0.12020000000000008,-0.010000000000000009,71103.89
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.35,0.12,0.12,0.12,0.22999999999999998,0.0,71085.82
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.3549,0.13,0.12,0.12,0.2249,-0.010000000000000009,71085.81
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.38,0.15,0.15,0.15,0.23,0.0,71085.82
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.58,0.82,0.82,0.73,-0.24,-0.08999999999999997,71102.85
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.82,0.82,0.82,-0.29999999999999993,0.0,71102.85
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.82,0.82,0.82,-0.29999999999999993,0.0,71102.85
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.5321,0.82,0.82,0.82,-0.28789999999999993,0.0,71102.85
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.82,0.82,0.82,-0.29999999999999993,0.0,71102.85
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.82,0.82,0.82,-0.29999999999999993,0.0,71102.85
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.82,0.82,0.82,-0.29999999999999993,0.0,71102.85
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.82,0.82,0.82,-0.29999999999999993,0.0,71102.85
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.5165,0.17,0.17,0.17,0.3464999999999999,0.0,71094.94
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.5607,0.12,0.12,0.11,0.4407,-0.009999999999999995,71084.82
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.6029,0.12,0.12,0.12,0.4829,0.0,71084.83
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.3018,0.9,0.9,0.9,-0.5982000000000001,0.0,71084.82
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.3007,0.91,0.91,0.9,-0.6093,-0.010000000000000009,71084.83
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.31,0.91,0.91,0.91,-0.6000000000000001,0.0,71084.83
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.43,0.91,0.91,0.91,-0.48000000000000004,0.0,71084.83
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.44,0.91,0.91,0.91,-0.47000000000000003,0.0,71084.82
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.48,0.91,0.9,0.89,-0.43000000000000005,-0.020000000000000018,71084.83
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.48,0.9,0.91,0.91,-0.42000000000000004,0.010000000000000009,71082.54
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.9,0.91,0.91,-0.48000000000000004,0.010000000000000009,71082.54
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.92,0.92,0.9,-0.5,-0.020000000000000018,71082.54
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.92,0.92,0.9,-0.5,-0.020000000000000018,71082.54
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.4,0.92,0.92,0.9,-0.52,-0.020000000000000018,71082.54
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.40979999999999994,0.92,0.92,0.92,-0.5102000000000001,0.0,71082.54
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.40159999999999996,0.93,0.92,0.92,-0.5284000000000001,-0.010000000000000009,71082.55
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.43,0.94,0.94,0.94,-0.51,0.0,71082.0
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.43,0.94,0.94,0.94,-0.51,0.0,71082.01
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.43,0.94,0.94,0.94,-0.51,0.0,71082.01
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.65,0.07,0.07,0.07,0.5800000000000001,0.0,71082.01
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.7056,0.08,0.08,0.08,0.6256,0.0,71082.04
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.75,0.09,0.07,0.09,0.66,0.0,71083.25
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.25,0.92,0.92,0.93,-0.67,0.010000000000000009,71089.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.38079999999999997,0.93,0.92,0.92,-0.5492000000000001,-0.010000000000000009,71089.19
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.55,0.09,0.09,0.1,0.4600000000000001,0.010000000000000009,71089.19
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.55,0.1,0.1,0.09,0.45000000000000007,-0.010000000000000009,71089.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.56,0.1,0.1,0.09,0.4600000000000001,-0.010000000000000009,71089.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.56,0.1,0.1,0.1,0.4600000000000001,0.0,71089.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.56,0.1,0.1,0.1,0.4600000000000001,0.0,71089.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.56,0.09,0.09,0.09,0.4700000000000001,0.0,71089.19
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.56,0.09,0.09,0.09,0.4700000000000001,0.0,71089.19
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.5794,0.08,0.08,0.08,0.4994,0.0,71089.19
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.58,0.08,0.08,0.08,0.49999999999999994,0.0,71089.18
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.4311,0.95,0.94,0.94,-0.5188999999999999,-0.010000000000000009,71089.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.4156,0.95,0.94,0.94,-0.5344,-0.010000000000000009,71089.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.83,0.84,0.85,-0.41,0.020000000000000018,71109.0
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.86,0.03,0.04,0.03,0.83,0.0,71084.18
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.11,0.97,0.97,0.97,-0.86,0.0,71084.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.1,0.97,0.97,0.97,-0.87,0.0,71084.19
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.87,0.04,0.04,0.04,0.83,0.0,71084.19
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.87,0.04,0.04,0.04,0.83,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.87,0.04,0.04,0.04,0.83,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.87,0.04,0.04,0.04,0.83,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.87,0.04,0.04,0.04,0.83,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.87,0.03,0.04,0.04,0.84,0.010000000000000002,71084.19
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.87,0.03,0.04,0.04,0.84,0.010000000000000002,71084.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.09,0.97,0.97,0.97,-0.88,0.0,71084.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.09,0.98,0.97,0.97,-0.89,-0.010000000000000009,71084.19
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.9175,0.03,0.03,0.03,0.8875,0.0,71084.19
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.92,0.03,0.03,0.03,0.89,0.0,71084.19
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.92,0.03,0.03,0.03,0.89,0.0,71084.18
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.4153,0.98,0.98,0.98,-0.5647,0.0,71084.18
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.098,0.98,0.98,0.98,-0.882,0.0,71084.18
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.5035000000000001,0.98,0.98,0.98,-0.4764999999999999,0.0,71084.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.52,0.98,0.98,0.98,-0.45999999999999996,0.0,71084.19
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.48,0.03,0.03,0.03,0.44999999999999996,0.0,71084.18
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.47,0.98,0.98,0.98,-0.51,0.0,71084.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.47,0.98,0.98,0.98,-0.51,0.0,71084.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.47,0.99,0.98,0.98,-0.52,-0.010000000000000009,71084.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.47,0.99,0.99,0.99,-0.52,0.0,71084.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.47,0.99,0.99,0.99,-0.52,0.0,71084.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.47,0.99,0.99,0.99,-0.52,0.0,71084.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.47,0.99,0.99,0.99,-0.52,0.0,71084.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.47,0.99,0.99,0.99,-0.52,0.0,71084.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.47,0.99,0.99,0.99,-0.52,0.0,71084.18
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.47,0.99,0.99,0.99,-0.52,0.0,71084.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.47,0.99,0.99,0.99,-0.52,0.0,71084.18
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.47,0.99,0.99,0.99,-0.52,0.0,71084.18
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.49,0.99,0.99,0.99,-0.5,0.0,71084.19
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.47,0.99,0.99,0.99,-0.52,0.0,71084.18
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.4833,0.99,0.99,0.99,-0.5066999999999999,0.0,71084.18
h1,Down,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.5,0.99,0.99,0.99,-0.49,0.0,71084.19
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.46,0.01,0.02,0.02,0.45,0.01,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.48,0.02,0.02,0.02,0.45999999999999996,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.02,0.02,0.02,0.39999999999999997,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.41,0.02,0.02,0.02,0.38999999999999996,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.42,0.02,0.02,0.02,0.39999999999999997,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.41,0.02,0.02,0.02,0.38999999999999996,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.41,0.02,0.02,0.02,0.38999999999999996,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.41,0.02,0.02,0.02,0.38999999999999996,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.41,0.02,0.02,0.02,0.38999999999999996,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.41,0.02,0.02,0.02,0.38999999999999996,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.41,0.02,0.02,0.02,0.38999999999999996,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.41,0.02,0.02,0.02,0.38999999999999996,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.41,0.02,0.02,0.02,0.38999999999999996,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.41,0.02,0.02,0.02,0.38999999999999996,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.41,0.02,0.02,0.02,0.38999999999999996,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.41,0.02,0.02,0.02,0.38999999999999996,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_2PM_ET,0.38,0.02,0.02,0.02,0.36,0.0,71084.18
h1,Up,Bitcoin_Up_or_Down_-_April_12_3PM_ET,0.47,0.53,0.53,0.53,-0.06000000000000005,0.0,71090.0
h1,Up,Bitcoin_Up_or_Down_-_April_12_3PM_ET,0.47,0.53,0.53,0.53,-0.06000000000000005,0.0,71090.0
h1,Up,Bitcoin_Up_or_Down_-_April_12_3PM_ET,0.47,0.55,0.55,0.55,-0.08000000000000007,0.0,71091.97
